Customer,Total Quotes,Quotes Won,Quote Date
SHIPIT4US LLC,1.0,0.0,2022-10
SHIPIT4US LLC,1.0,0.0,2022-10
SHIPIT4US LLC,1.0,0.0,2022-10
SHIPIT4US LLC,1.0,0.0,2022-10
SHIPIT4US LLC,1.0,0.0,2022-10
SHIPIT4US LLC,1.0,1.0,2022-10
SHIPIT4US LLC,1.0,0.0,2022-10
SHIPIT4US LLC,1.0,0.0,2022-10
SHIPIT4US LLC,1.0,0.0,2022-10
SHIPIT4US LLC,1.0,0.0,2022-10
SHIPIT4US LLC,1.0,0.0,2022-10
SHIPIT4US LLC,1.0,0.0,2022-10
SHIPIT4US LLC,1.0,0.0,2022-10
SHIPIT4US LLC,1.0,0.0,2022-11
SHIPIT4US LLC,1.0,0.0,2022-11
SHIPIT4US LLC,1.0,0.0,2022-11
SHIPIT4US LLC,1.0,0.0,2022-11
SHIPIT4US LLC,1.0,0.0,2022-11
SHIPIT4US LLC,1.0,0.0,2022-11
SHIPIT4US LLC,1.0,0.0,2022-11
SHIPIT4US LLC,1.0,0.0,2022-11
SHIPIT4US LLC,1.0,0.0,2022-11
SHIPIT4US LLC,1.0,0.0,2022-11
SHIPIT4US LLC,1.0,0.0,2022-11
SHIPIT4US LLC,1.0,1.0,2022-11
SHIPIT4US LLC,1.0,0.0,2022-11
SHIPIT4US LLC,1.0,0.0,2022-11
SHIPIT4US LLC,1.0,0.0,2022-11
SHIPIT4US LLC,1.0,0.0,2022-11
SHIPIT4US LLC,1.0,0.0,2022-11
SHIPIT4US LLC,1.0,0.0,2022-11
SHIPIT4US LLC,1.0,0.0,2022-11
SHIPIT4US LLC,1.0,1.0,2022-11
SHIPIT4US LLC,1.0,0.0,2022-11
SHIPIT4US LLC,1.0,0.0,2022-11
SHIPIT4US LLC,1.0,0.0,2022-11
SHIPIT4US LLC,1.0,0.0,2022-11
SHIPIT4US LLC,1.0,0.0,2022-11
SHIPIT4US LLC,1.0,0.0,2022-11
SHIPIT4US LLC,1.0,0.0,2022-11
SHIPIT4US LLC,1.0,0.0,2022-11
SHIPIT4US LLC,1.0,0.0,2022-11
SHIPIT4US LLC,1.0,0.0,2022-11
SHIPIT4US LLC,1.0,0.0,2022-11
SHIPIT4US LLC,1.0,0.0,2022-11
SHIPIT4US LLC,1.0,0.0,2022-11
SHIPIT4US LLC,1.0,0.0,2022-11
SHIPIT4US LLC,1.0,0.0,2022-11
SHIPIT4US LLC,1.0,0.0,2022-11
SHIPIT4US LLC,1.0,0.0,2022-11
SHIPIT4US LLC,1.0,0.0,2022-11
SHIPIT4US LLC,1.0,0.0,2022-11
SHIPIT4US LLC,1.0,0.0,2022-11
SHIPIT4US LLC,1.0,0.0,2022-11
SHIPIT4US LLC,1.0,0.0,2022-11
SHIPIT4US LLC,1.0,0.0,2022-11
SHIPIT4US LLC,1.0,0.0,2022-11
SHIPIT4US LLC,1.0,0.0,2022-11
SHIPIT4US LLC,1.0,0.0,2022-11
SHIPIT4US LLC,1.0,0.0,2022-11
SHIPIT4US LLC,1.0,0.0,2022-11
SHIPIT4US LLC,1.0,0.0,2022-11
SHIPIT4US LLC,1.0,0.0,2022-11
SHIPIT4US LLC,1.0,0.0,2022-11
SHIPIT4US LLC,1.0,0.0,2022-11
SHIPIT4US LLC,1.0,0.0,2022-11
SHIPIT4US LLC,1.0,0.0,2022-11
SHIPIT4US LLC,1.0,0.0,2022-11
SHIPIT4US LLC,1.0,0.0,2022-11
SHIPIT4US LLC,1.0,0.0,2022-11
SHIPIT4US LLC,1.0,0.0,2022-11
SHIPIT4US LLC,1.0,0.0,2022-11
SHIPIT4US LLC,1.0,0.0,2022-11
SHIPIT4US LLC,1.0,1.0,2022-11
SHIPIT4US LLC,1.0,0.0,2022-11
SHIPIT4US LLC,1.0,0.0,2022-11
SHIPIT4US LLC,1.0,0.0,2022-11
SHIPIT4US LLC,1.0,0.0,2022-11
SHIPIT4US LLC,1.0,0.0,2022-11
SHIPIT4US LLC,1.0,0.0,2022-11
SHIPIT4US LLC,1.0,0.0,2022-11
SHIPIT4US LLC,1.0,0.0,2022-11
SHIPIT4US LLC,1.0,0.0,2022-11
SHIPIT4US LLC,1.0,0.0,2022-11
SHIPIT4US LLC,1.0,0.0,2022-11
SHIPIT4US LLC,1.0,0.0,2022-11
SHIPIT4US LLC,1.0,0.0,2022-11
SHIPIT4US LLC,1.0,0.0,2022-11
SHIPIT4US LLC,1.0,0.0,2022-11
SHIPIT4US LLC,1.0,0.0,2022-11
SHIPIT4US LLC,1.0,0.0,2022-11
SHIPIT4US LLC,1.0,0.0,2022-11
SHIPIT4US LLC,1.0,0.0,2022-11
SHIPIT4US LLC,1.0,0.0,2022-11
SHIPIT4US LLC,1.0,0.0,2022-11
SHIPIT4US LLC,1.0,0.0,2022-11
SHIPIT4US LLC,1.0,0.0,2022-11
SHIPIT4US LLC,1.0,0.0,2022-11
SHIPIT4US LLC,1.0,1.0,2022-11
SHIPIT4US LLC,1.0,0.0,2022-11
SHIPIT4US LLC,1.0,0.0,2022-12
SHIPIT4US LLC,1.0,0.0,2022-12
SHIPIT4US LLC,1.0,0.0,2022-12
SHIPIT4US LLC,1.0,0.0,2022-12
SHIPIT4US LLC,1.0,0.0,2022-12
SHIPIT4US LLC,1.0,0.0,2022-12
SHIPIT4US LLC,1.0,0.0,2022-12
SHIPIT4US LLC,1.0,0.0,2022-12
SHIPIT4US LLC,1.0,0.0,2022-12
SHIPIT4US LLC,1.0,0.0,2022-12
SHIPIT4US LLC,1.0,0.0,2022-12
SHIPIT4US LLC,1.0,1.0,2022-12
SHIPIT4US LLC,1.0,0.0,2022-12
SHIPIT4US LLC,1.0,0.0,2022-12
SHIPIT4US LLC,1.0,0.0,2022-12
SHIPIT4US LLC,1.0,0.0,2022-12
SHIPIT4US LLC,1.0,0.0,2022-12
SHIPIT4US LLC,1.0,0.0,2022-12
SHIPIT4US LLC,1.0,0.0,2022-12
SHIPIT4US LLC,1.0,0.0,2022-12
SHIPIT4US LLC,1.0,0.0,2022-12
SHIPIT4US LLC,1.0,0.0,2022-12
SHIPIT4US LLC,1.0,0.0,2022-12
SHIPIT4US LLC,1.0,0.0,2022-12
SHIPIT4US LLC,1.0,0.0,2022-12
SHIPIT4US LLC,1.0,0.0,2022-12
SHIPIT4US LLC,1.0,0.0,2022-12
SHIPIT4US LLC,1.0,0.0,2022-12
SHIPIT4US LLC,1.0,0.0,2022-12
SHIPIT4US LLC,1.0,0.0,2022-12
SHIPIT4US LLC,1.0,0.0,2022-12
SHIPIT4US LLC,1.0,0.0,2022-12
SHIPIT4US LLC,1.0,0.0,2022-12
SHIPIT4US LLC,1.0,0.0,2022-12
SHIPIT4US LLC,1.0,0.0,2022-12
SILVERGATE SHIPPING INC,1.0,0.0,2022-09
SILVERGATE SHIPPING INC,1.0,0.0,2022-09
SILVERGATE SHIPPING INC,1.0,0.0,2022-09
SILVERGATE SHIPPING INC,1.0,0.0,2022-09
SILVERGATE SHIPPING INC,1.0,0.0,2022-09
SILVERGATE SHIPPING INC,1.0,0.0,2022-09
SILVERGATE SHIPPING INC,1.0,1.0,2022-09
SILVERGATE SHIPPING INC,1.0,0.0,2022-09
SILVERGATE SHIPPING INC,1.0,1.0,2022-09
SILVERGATE SHIPPING INC,1.0,2.0,2022-09
SILVERGATE SHIPPING INC,1.0,0.0,2022-09
SILVERGATE SHIPPING INC,1.0,0.0,2022-09
SILVERGATE SHIPPING INC,1.0,0.0,2022-09
SILVERGATE SHIPPING INC,1.0,1.0,2022-09
SILVERGATE SHIPPING INC,1.0,0.0,2022-09
SILVERGATE SHIPPING INC,1.0,0.0,2022-09
SILVERGATE SHIPPING INC,1.0,0.0,2022-09
SILVERGATE SHIPPING INC,1.0,0.0,2022-09
SILVERGATE SHIPPING INC,1.0,0.0,2022-09
SILVERGATE SHIPPING INC,1.0,2.0,2022-09
SILVERGATE SHIPPING INC,1.0,0.0,2022-09
SILVERGATE SHIPPING INC,1.0,0.0,2022-09
SILVERGATE SHIPPING INC,1.0,1.0,2022-09
SILVERGATE SHIPPING INC,1.0,0.0,2022-09
SILVERGATE SHIPPING INC,1.0,0.0,2022-09
SILVERGATE SHIPPING INC,1.0,0.0,2022-09
SILVERGATE SHIPPING INC,1.0,0.0,2022-09
SILVERGATE SHIPPING INC,1.0,0.0,2022-09
SILVERGATE SHIPPING INC,1.0,1.0,2022-09
SILVERGATE SHIPPING INC,1.0,1.0,2022-09
SILVERGATE SHIPPING INC,1.0,0.0,2022-09
SILVERGATE SHIPPING INC,1.0,0.0,2022-09
SILVERGATE SHIPPING INC,1.0,0.0,2022-09
SILVERGATE SHIPPING INC,1.0,1.0,2022-09
SILVERGATE SHIPPING INC,1.0,0.0,2022-09
SILVERGATE SHIPPING INC,1.0,0.0,2022-09
SILVERGATE SHIPPING INC,1.0,0.0,2022-09
SILVERGATE SHIPPING INC,1.0,1.0,2022-09
SILVERGATE SHIPPING INC,1.0,0.0,2022-09
SILVERGATE SHIPPING INC,1.0,0.0,2022-09
SILVERGATE SHIPPING INC,1.0,0.0,2022-09
SILVERGATE SHIPPING INC,1.0,0.0,2022-09
SILVERGATE SHIPPING INC,1.0,1.0,2022-09
SILVERGATE SHIPPING INC,1.0,1.0,2022-09
SILVERGATE SHIPPING INC,1.0,0.0,2022-09
SILVERGATE SHIPPING INC,1.0,1.0,2022-09
SILVERGATE SHIPPING INC,1.0,0.0,2022-09
SILVERGATE SHIPPING INC,1.0,0.0,2022-09
SILVERGATE SHIPPING INC,1.0,0.0,2022-09
SILVERGATE SHIPPING INC,1.0,0.0,2022-09
SILVERGATE SHIPPING INC,1.0,0.0,2022-09
SILVERGATE SHIPPING INC,1.0,1.0,2022-09
SILVERGATE SHIPPING INC,1.0,0.0,2022-09
SILVERGATE SHIPPING INC,1.0,0.0,2022-09
SILVERGATE SHIPPING INC,1.0,0.0,2022-10
SILVERGATE SHIPPING INC,1.0,0.0,2022-10
SILVERGATE SHIPPING INC,1.0,0.0,2022-10
SILVERGATE SHIPPING INC,1.0,0.0,2022-10
SILVERGATE SHIPPING INC,1.0,0.0,2022-10
SILVERGATE SHIPPING INC,1.0,0.0,2022-10
SILVERGATE SHIPPING INC,1.0,0.0,2022-10
SILVERGATE SHIPPING INC,1.0,0.0,2022-10
SILVERGATE SHIPPING INC,1.0,0.0,2022-10
SILVERGATE SHIPPING INC,1.0,0.0,2022-10
SILVERGATE SHIPPING INC,1.0,0.0,2022-10
SILVERGATE SHIPPING INC,1.0,0.0,2022-10
SILVERGATE SHIPPING INC,1.0,0.0,2022-10
SILVERGATE SHIPPING INC,1.0,0.0,2022-10
SILVERGATE SHIPPING INC,1.0,0.0,2022-10
SILVERGATE SHIPPING INC,1.0,0.0,2022-10
SILVERGATE SHIPPING INC,1.0,0.0,2022-10
SILVERGATE SHIPPING INC,1.0,0.0,2022-10
SILVERGATE SHIPPING INC,1.0,0.0,2022-10
SILVERGATE SHIPPING INC,1.0,0.0,2022-10
SILVERGATE SHIPPING INC,1.0,0.0,2022-10
SILVERGATE SHIPPING INC,1.0,0.0,2022-10
SILVERGATE SHIPPING INC,1.0,0.0,2022-10
SILVERGATE SHIPPING INC,1.0,0.0,2022-10
SILVERGATE SHIPPING INC,1.0,1.0,2022-10
SILVERGATE SHIPPING INC,1.0,0.0,2022-10
SILVERGATE SHIPPING INC,1.0,0.0,2022-10
SILVERGATE SHIPPING INC,1.0,0.0,2022-10
SILVERGATE SHIPPING INC,1.0,0.0,2022-10
SILVERGATE SHIPPING INC,1.0,0.0,2022-10
SILVERGATE SHIPPING INC,1.0,1.0,2022-10
SILVERGATE SHIPPING INC,1.0,2.0,2022-10
SILVERGATE SHIPPING INC,1.0,0.0,2022-10
SILVERGATE SHIPPING INC,1.0,0.0,2022-10
SILVERGATE SHIPPING INC,1.0,0.0,2022-10
SILVERGATE SHIPPING INC,1.0,0.0,2022-10
SILVERGATE SHIPPING INC,1.0,0.0,2022-10
SILVERGATE SHIPPING INC,1.0,0.0,2022-10
SILVERGATE SHIPPING INC,1.0,0.0,2022-10
SILVERGATE SHIPPING INC,1.0,0.0,2022-10
SILVERGATE SHIPPING INC,1.0,0.0,2022-10
SILVERGATE SHIPPING INC,1.0,0.0,2022-10
SILVERGATE SHIPPING INC,1.0,0.0,2022-10
SILVERGATE SHIPPING INC,1.0,0.0,2022-10
SILVERGATE SHIPPING INC,1.0,0.0,2022-10
SILVERGATE SHIPPING INC,1.0,0.0,2022-10
SILVERGATE SHIPPING INC,1.0,0.0,2022-10
SILVERGATE SHIPPING INC,1.0,0.0,2022-10
SILVERGATE SHIPPING INC,1.0,0.0,2022-10
SILVERGATE SHIPPING INC,1.0,0.0,2022-10
SILVERGATE SHIPPING INC,1.0,0.0,2022-10
SILVERGATE SHIPPING INC,1.0,0.0,2022-10
SILVERGATE SHIPPING INC,1.0,0.0,2022-10
SILVERGATE SHIPPING INC,1.0,0.0,2022-10
SILVERGATE SHIPPING INC,1.0,1.0,2022-10
SILVERGATE SHIPPING INC,1.0,2.0,2022-10
SILVERGATE SHIPPING INC,1.0,0.0,2022-10
SILVERGATE SHIPPING INC,1.0,1.0,2022-10
SILVERGATE SHIPPING INC,1.0,0.0,2022-10
SILVERGATE SHIPPING INC,1.0,0.0,2022-10
SILVERGATE SHIPPING INC,1.0,0.0,2022-10
SILVERGATE SHIPPING INC,1.0,0.0,2022-10
SILVERGATE SHIPPING INC,1.0,0.0,2022-10
SILVERGATE SHIPPING INC,1.0,0.0,2022-10
SILVERGATE SHIPPING INC,1.0,0.0,2022-10
SILVERGATE SHIPPING INC,1.0,0.0,2022-10
SILVERGATE SHIPPING INC,1.0,0.0,2022-10
SILVERGATE SHIPPING INC,1.0,0.0,2022-10
SILVERGATE SHIPPING INC,1.0,0.0,2022-10
SILVERGATE SHIPPING INC,1.0,0.0,2022-10
SILVERGATE SHIPPING INC,1.0,0.0,2022-10
SILVERGATE SHIPPING INC,1.0,0.0,2022-10
SILVERGATE SHIPPING INC,1.0,0.0,2022-10
SILVERGATE SHIPPING INC,1.0,0.0,2022-10
SILVERGATE SHIPPING INC,1.0,0.0,2022-10
SILVERGATE SHIPPING INC,1.0,0.0,2022-10
SILVERGATE SHIPPING INC,1.0,0.0,2022-10
SILVERGATE SHIPPING INC,1.0,0.0,2022-10
SILVERGATE SHIPPING INC,1.0,1.0,2022-10
SILVERGATE SHIPPING INC,1.0,0.0,2022-10
SILVERGATE SHIPPING INC,1.0,0.0,2022-10
SILVERGATE SHIPPING INC,1.0,0.0,2022-10
SILVERGATE SHIPPING INC,1.0,0.0,2022-10
SILVERGATE SHIPPING INC,1.0,0.0,2022-10
SILVERGATE SHIPPING INC,1.0,0.0,2022-10
SILVERGATE SHIPPING INC,1.0,0.0,2022-10
SILVERGATE SHIPPING INC,1.0,0.0,2022-10
SILVERGATE SHIPPING INC,1.0,0.0,2022-10
SILVERGATE SHIPPING INC,1.0,0.0,2022-10
SILVERGATE SHIPPING INC,1.0,0.0,2022-10
SILVERGATE SHIPPING INC,1.0,0.0,2022-10
SILVERGATE SHIPPING INC,1.0,0.0,2022-10
SILVERGATE SHIPPING INC,1.0,0.0,2022-10
SILVERGATE SHIPPING INC,1.0,1.0,2022-10
SILVERGATE SHIPPING INC,1.0,0.0,2022-10
SILVERGATE SHIPPING INC,1.0,0.0,2022-10
SILVERGATE SHIPPING INC,1.0,1.0,2022-10
SILVERGATE SHIPPING INC,1.0,0.0,2022-10
SILVERGATE SHIPPING INC,1.0,0.0,2022-10
SILVERGATE SHIPPING INC,1.0,0.0,2022-10
SILVERGATE SHIPPING INC,1.0,1.0,2022-10
SILVERGATE SHIPPING INC,1.0,0.0,2022-10
SILVERGATE SHIPPING INC,1.0,0.0,2022-10
SILVERGATE SHIPPING INC,1.0,0.0,2022-10
SILVERGATE SHIPPING INC,1.0,0.0,2022-10
SILVERGATE SHIPPING INC,1.0,0.0,2022-10
SILVERGATE SHIPPING INC,1.0,0.0,2022-10
SILVERGATE SHIPPING INC,1.0,0.0,2022-10
SILVERGATE SHIPPING INC,1.0,0.0,2022-10
SILVERGATE SHIPPING INC,1.0,0.0,2022-10
SILVERGATE SHIPPING INC,1.0,0.0,2022-10
SILVERGATE SHIPPING INC,1.0,0.0,2022-10
SILVERGATE SHIPPING INC,1.0,1.0,2022-10
SILVERGATE SHIPPING INC,1.0,0.0,2022-10
SILVERGATE SHIPPING INC,1.0,0.0,2022-10
SILVERGATE SHIPPING INC,1.0,0.0,2022-10
SILVERGATE SHIPPING INC,1.0,0.0,2022-10
SILVERGATE SHIPPING INC,1.0,0.0,2022-10
SILVERGATE SHIPPING INC,1.0,0.0,2022-10
SILVERGATE SHIPPING INC,1.0,0.0,2022-10
SILVERGATE SHIPPING INC,1.0,0.0,2022-10
SILVERGATE SHIPPING INC,1.0,0.0,2022-10
SILVERGATE SHIPPING INC,1.0,0.0,2022-10
SILVERGATE SHIPPING INC,1.0,0.0,2022-11
SILVERGATE SHIPPING INC,1.0,0.0,2022-11
SILVERGATE SHIPPING INC,1.0,0.0,2022-11
SILVERGATE SHIPPING INC,1.0,1.0,2022-11
SILVERGATE SHIPPING INC,1.0,0.0,2022-11
SILVERGATE SHIPPING INC,1.0,0.0,2022-11
SILVERGATE SHIPPING INC,1.0,0.0,2022-11
SILVERGATE SHIPPING INC,1.0,0.0,2022-11
SILVERGATE SHIPPING INC,1.0,0.0,2022-11
SILVERGATE SHIPPING INC,1.0,1.0,2022-11
SILVERGATE SHIPPING INC,1.0,0.0,2022-11
SILVERGATE SHIPPING INC,1.0,0.0,2022-11
SILVERGATE SHIPPING INC,1.0,0.0,2022-11
SILVERGATE SHIPPING INC,1.0,0.0,2022-11
SILVERGATE SHIPPING INC,1.0,0.0,2022-11
SILVERGATE SHIPPING INC,1.0,0.0,2022-11
SILVERGATE SHIPPING INC,1.0,0.0,2022-11
SILVERGATE SHIPPING INC,1.0,0.0,2022-11
SILVERGATE SHIPPING INC,1.0,0.0,2022-11
SILVERGATE SHIPPING INC,1.0,0.0,2022-11
SILVERGATE SHIPPING INC,1.0,0.0,2022-11
SILVERGATE SHIPPING INC,1.0,1.0,2022-11
SILVERGATE SHIPPING INC,1.0,0.0,2022-11
SILVERGATE SHIPPING INC,1.0,0.0,2022-11
SILVERGATE SHIPPING INC,1.0,0.0,2022-11
SILVERGATE SHIPPING INC,1.0,0.0,2022-11
SILVERGATE SHIPPING INC,1.0,1.0,2022-11
SILVERGATE SHIPPING INC,1.0,0.0,2022-11
SILVERGATE SHIPPING INC,1.0,0.0,2022-11
SILVERGATE SHIPPING INC,1.0,0.0,2022-11
SILVERGATE SHIPPING INC,1.0,0.0,2022-11
SILVERGATE SHIPPING INC,1.0,0.0,2022-11
SILVERGATE SHIPPING INC,1.0,0.0,2022-11
SILVERGATE SHIPPING INC,1.0,0.0,2022-11
SILVERGATE SHIPPING INC,1.0,0.0,2022-11
SILVERGATE SHIPPING INC,1.0,0.0,2022-11
SILVERGATE SHIPPING INC,1.0,0.0,2022-11
SILVERGATE SHIPPING INC,1.0,0.0,2022-11
SILVERGATE SHIPPING INC,1.0,0.0,2022-11
SILVERGATE SHIPPING INC,1.0,0.0,2022-11
SILVERGATE SHIPPING INC,1.0,0.0,2022-11
SILVERGATE SHIPPING INC,1.0,0.0,2022-11
SILVERGATE SHIPPING INC,1.0,1.0,2022-11
SILVERGATE SHIPPING INC,1.0,0.0,2022-11
SILVERGATE SHIPPING INC,1.0,0.0,2022-11
SILVERGATE SHIPPING INC,1.0,1.0,2022-11
SILVERGATE SHIPPING INC,1.0,1.0,2022-11
SILVERGATE SHIPPING INC,1.0,0.0,2022-11
SILVERGATE SHIPPING INC,1.0,1.0,2022-11
SILVERGATE SHIPPING INC,1.0,0.0,2022-11
SILVERGATE SHIPPING INC,1.0,0.0,2022-11
SILVERGATE SHIPPING INC,1.0,0.0,2022-11
SILVERGATE SHIPPING INC,1.0,0.0,2022-11
SILVERGATE SHIPPING INC,1.0,0.0,2022-11
SILVERGATE SHIPPING INC,1.0,1.0,2022-11
SILVERGATE SHIPPING INC,1.0,1.0,2022-11
SILVERGATE SHIPPING INC,1.0,1.0,2022-11
SILVERGATE SHIPPING INC,1.0,0.0,2022-11
SILVERGATE SHIPPING INC,1.0,1.0,2022-11
SILVERGATE SHIPPING INC,1.0,0.0,2022-11
SILVERGATE SHIPPING INC,1.0,1.0,2022-11
SILVERGATE SHIPPING INC,1.0,1.0,2022-11
SILVERGATE SHIPPING INC,1.0,0.0,2022-11
SILVERGATE SHIPPING INC,1.0,1.0,2022-11
SILVERGATE SHIPPING INC,1.0,1.0,2022-11
SILVERGATE SHIPPING INC,1.0,0.0,2022-11
SILVERGATE SHIPPING INC,1.0,0.0,2022-11
SILVERGATE SHIPPING INC,1.0,0.0,2022-11
SILVERGATE SHIPPING INC,1.0,0.0,2022-11
SILVERGATE SHIPPING INC,1.0,0.0,2022-11
SILVERGATE SHIPPING INC,1.0,0.0,2022-11
SILVERGATE SHIPPING INC,1.0,0.0,2022-11
SILVERGATE SHIPPING INC,1.0,0.0,2022-11
SILVERGATE SHIPPING INC,1.0,0.0,2022-11
SILVERGATE SHIPPING INC,1.0,0.0,2022-11
SILVERGATE SHIPPING INC,1.0,0.0,2022-11
SILVERGATE SHIPPING INC,1.0,0.0,2022-11
SILVERGATE SHIPPING INC,1.0,0.0,2022-11
SILVERGATE SHIPPING INC,1.0,0.0,2022-11
SILVERGATE SHIPPING INC,1.0,0.0,2022-11
SILVERGATE SHIPPING INC,1.0,0.0,2022-11
SILVERGATE SHIPPING INC,1.0,1.0,2022-11
SILVERGATE SHIPPING INC,1.0,1.0,2022-11
SILVERGATE SHIPPING INC,1.0,1.0,2022-11
SILVERGATE SHIPPING INC,1.0,3.0,2022-11
SILVERGATE SHIPPING INC,1.0,0.0,2022-11
SILVERGATE SHIPPING INC,1.0,0.0,2022-11
SILVERGATE SHIPPING INC,1.0,1.0,2022-11
SILVERGATE SHIPPING INC,1.0,1.0,2022-11
SILVERGATE SHIPPING INC,1.0,1.0,2022-11
SILVERGATE SHIPPING INC,1.0,1.0,2022-11
SILVERGATE SHIPPING INC,1.0,1.0,2022-11
SILVERGATE SHIPPING INC,1.0,0.0,2022-11
SILVERGATE SHIPPING INC,1.0,0.0,2022-11
SILVERGATE SHIPPING INC,1.0,0.0,2022-11
SILVERGATE SHIPPING INC,1.0,0.0,2022-11
SILVERGATE SHIPPING INC,1.0,0.0,2022-11
SILVERGATE SHIPPING INC,1.0,1.0,2022-11
SILVERGATE SHIPPING INC,1.0,0.0,2022-11
SILVERGATE SHIPPING INC,1.0,0.0,2022-11
SILVERGATE SHIPPING INC,1.0,0.0,2022-11
SILVERGATE SHIPPING INC,1.0,0.0,2022-11
SILVERGATE SHIPPING INC,1.0,0.0,2022-11
SILVERGATE SHIPPING INC,1.0,0.0,2022-11
SILVERGATE SHIPPING INC,1.0,0.0,2022-11
SILVERGATE SHIPPING INC,1.0,0.0,2022-11
SILVERGATE SHIPPING INC,1.0,0.0,2022-11
SILVERGATE SHIPPING INC,1.0,0.0,2022-11
SILVERGATE SHIPPING INC,1.0,0.0,2022-11
SILVERGATE SHIPPING INC,1.0,0.0,2022-11
SILVERGATE SHIPPING INC,1.0,0.0,2022-11
SILVERGATE SHIPPING INC,1.0,0.0,2022-11
SILVERGATE SHIPPING INC,1.0,0.0,2022-11
SILVERGATE SHIPPING INC,1.0,0.0,2022-11
SILVERGATE SHIPPING INC,1.0,0.0,2022-11
SILVERGATE SHIPPING INC,1.0,0.0,2022-11
SILVERGATE SHIPPING INC,1.0,0.0,2022-11
SILVERGATE SHIPPING INC,1.0,0.0,2022-11
SILVERGATE SHIPPING INC,1.0,0.0,2022-11
SILVERGATE SHIPPING INC,1.0,1.0,2022-11
SILVERGATE SHIPPING INC,1.0,0.0,2022-11
SILVERGATE SHIPPING INC,1.0,0.0,2022-11
SILVERGATE SHIPPING INC,1.0,0.0,2022-11
SILVERGATE SHIPPING INC,1.0,0.0,2022-11
SILVERGATE SHIPPING INC,1.0,0.0,2022-11
SILVERGATE SHIPPING INC,1.0,0.0,2022-11
SILVERGATE SHIPPING INC,1.0,0.0,2022-11
SILVERGATE SHIPPING INC,1.0,0.0,2022-11
SILVERGATE SHIPPING INC,1.0,1.0,2022-11
SILVERGATE SHIPPING INC,1.0,0.0,2022-11
SILVERGATE SHIPPING INC,1.0,0.0,2022-11
SILVERGATE SHIPPING INC,1.0,1.0,2022-11
SILVERGATE SHIPPING INC,1.0,0.0,2022-11
SILVERGATE SHIPPING INC,1.0,0.0,2022-11
SILVERGATE SHIPPING INC,1.0,0.0,2022-11
SILVERGATE SHIPPING INC,1.0,0.0,2022-11
SILVERGATE SHIPPING INC,1.0,0.0,2022-11
SILVERGATE SHIPPING INC,1.0,0.0,2022-11
SILVERGATE SHIPPING INC,1.0,0.0,2022-11
SILVERGATE SHIPPING INC,1.0,0.0,2022-11
SILVERGATE SHIPPING INC,1.0,0.0,2022-11
SILVERGATE SHIPPING INC,1.0,0.0,2022-11
SILVERGATE SHIPPING INC,1.0,0.0,2022-11
SILVERGATE SHIPPING INC,1.0,0.0,2022-11
SILVERGATE SHIPPING INC,1.0,0.0,2022-11
SILVERGATE SHIPPING INC,1.0,1.0,2022-11
SILVERGATE SHIPPING INC,1.0,0.0,2022-11
SILVERGATE SHIPPING INC,1.0,0.0,2022-11
SILVERGATE SHIPPING INC,1.0,0.0,2022-11
SILVERGATE SHIPPING INC,1.0,0.0,2022-11
SILVERGATE SHIPPING INC,1.0,1.0,2022-11
SILVERGATE SHIPPING INC,1.0,0.0,2022-12
SILVERGATE SHIPPING INC,1.0,0.0,2022-12
SILVERGATE SHIPPING INC,1.0,0.0,2022-12
SILVERGATE SHIPPING INC,1.0,0.0,2022-12
SILVERGATE SHIPPING INC,1.0,0.0,2022-12
SILVERGATE SHIPPING INC,1.0,0.0,2022-12
SILVERGATE SHIPPING INC,1.0,1.0,2022-12
SILVERGATE SHIPPING INC,1.0,0.0,2022-12
SILVERGATE SHIPPING INC,1.0,0.0,2022-12
SILVERGATE SHIPPING INC,1.0,0.0,2022-12
SILVERGATE SHIPPING INC,1.0,0.0,2022-12
SILVERGATE SHIPPING INC,1.0,0.0,2022-12
SILVERGATE SHIPPING INC,1.0,0.0,2022-12
SILVERGATE SHIPPING INC,1.0,0.0,2022-12
SILVERGATE SHIPPING INC,1.0,0.0,2022-12
SILVERGATE SHIPPING INC,1.0,0.0,2022-12
SILVERGATE SHIPPING INC,1.0,0.0,2022-12
SILVERGATE SHIPPING INC,1.0,0.0,2022-12
SILVERGATE SHIPPING INC,1.0,1.0,2022-12
SILVERGATE SHIPPING INC,1.0,0.0,2022-12
SILVERGATE SHIPPING INC,1.0,0.0,2022-12
SILVERGATE SHIPPING INC,1.0,0.0,2022-12
SILVERGATE SHIPPING INC,1.0,0.0,2022-12
SILVERGATE SHIPPING INC,1.0,0.0,2022-12
SILVERGATE SHIPPING INC,1.0,0.0,2022-12
SILVERGATE SHIPPING INC,1.0,0.0,2022-12
SILVERGATE SHIPPING INC,1.0,0.0,2022-12
SILVERGATE SHIPPING INC,1.0,0.0,2022-12
SILVERGATE SHIPPING INC,1.0,0.0,2022-12
SILVERGATE SHIPPING INC,1.0,1.0,2022-12
SILVERGATE SHIPPING INC,1.0,1.0,2022-12
SILVERGATE SHIPPING INC,1.0,1.0,2022-12
SILVERGATE SHIPPING INC,1.0,0.0,2022-12
SILVERGATE SHIPPING INC,1.0,0.0,2022-12
SILVERGATE SHIPPING INC,1.0,0.0,2022-12
SILVERGATE SHIPPING INC,1.0,0.0,2022-12
SILVERGATE SHIPPING INC,1.0,0.0,2022-12
